Filename,Class_Label,Dataset_Type,File_Path
mangrove_68.png,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_68.png
mangrove_69.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_69.webp
mangrove_7.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_7.jpg
mangrove_70.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_70.jpg
mangrove_71.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_71.webp
mangrove_72.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_72.jpg
mangrove_73.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_73.webp
mangrove_74.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_74.jpg
mangrove_75.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_75.webp
mangrove_76.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_76.webp
mangrove_77.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_77.jpg
mangrove_78.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_78.jpg
mangrove_79.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_79.jpg
mangrove_8.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_8.jpg
mangrove_80.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_80.webp
mangrove_81.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_81.jpg
mangrove_82.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_82.webp
mangrove_83.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_83.jpg
mangrove_84.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_84.webp
mangrove_85.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_85.jpg
mangrove_86.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_86.webp
mangrove_87.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_87.jpg
mangrove_88.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_88.webp
mangrove_89.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_89.webp
mangrove_9.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_9.jpg
mangrove_90.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_90.webp
mangrove_91.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_91.jpg
mangrove_92.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_92.jpg
mangrove_93.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_93.jpg
mangrove_94.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_94.jpg
mangrove_95.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_95.jpg
mangrove_96.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_96.webp
mangrove_97.jpg,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_97.jpg
mangrove_98.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_98.webp
mangrove_99.webp,mangrove_forest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\mangrove_forest\mangrove_99.webp
tropical_1.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_1.webp
tropical_10.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_10.jpg
tropical_100.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_100.webp
tropical_101.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_101.webp
tropical_102.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_102.jpg
tropical_103.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_103.webp
tropical_104.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_104.jpg
tropical_105.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_105.jpg
tropical_106.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_106.webp
tropical_107.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_107.jpg
tropical_108.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_108.webp
tropical_109.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_109.jpg
tropical_11.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_11.webp
tropical_110.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_110.webp
tropical_111.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_111.jpg
tropical_112.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_112.jpg
tropical_113.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_113.webp
tropical_114.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_114.webp
tropical_115.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_115.jpg
tropical_116.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_116.webp
tropical_117.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_117.webp
tropical_118.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_118.webp
tropical_119.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_119.webp
tropical_12.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_12.webp
tropical_120.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_120.webp
tropical_121.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_121.webp
tropical_122.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_122.webp
tropical_123.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_123.jpg
tropical_124.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_124.webp
tropical_125.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_125.webp
tropical_126.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_126.jpg
tropical_127.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_127.jpg
tropical_128.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_128.webp
tropical_129.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_129.webp
tropical_13.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_13.webp
tropical_130.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_130.webp
tropical_131.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_131.webp
tropical_132.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_132.jpg
tropical_133.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_133.jpg
tropical_134.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_134.webp
tropical_135.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_135.webp
tropical_136.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_136.webp
tropical_137.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_137.webp
tropical_138.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_138.webp
tropical_139.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_139.webp
tropical_14.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_14.jpg
tropical_140.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_140.jpg
tropical_141.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_141.webp
tropical_142.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_142.webp
tropical_143.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_143.jpg
tropical_144.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_144.webp
tropical_145.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_145.jpg
tropical_146.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_146.jpg
tropical_147.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_147.webp
tropical_148.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_148.webp
tropical_149.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_149.webp
tropical_15.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_15.jpg
tropical_150.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_150.webp
tropical_151.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_151.webp
tropical_152.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_152.webp
tropical_153.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_153.webp
tropical_154.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_154.jpg
tropical_155.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_155.jpg
tropical_156.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_156.webp
tropical_157.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_157.webp
tropical_158.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_158.jpg
tropical_159.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_159.webp
tropical_16.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_16.jpg
tropical_160.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_160.webp
tropical_161.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_161.jpg
tropical_162.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_162.webp
tropical_163.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_163.jpg
tropical_164.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_164.jpg
tropical_165.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_165.webp
tropical_166.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_166.webp
tropical_167.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_167.webp
tropical_168.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_168.webp
tropical_169.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_169.webp
tropical_17.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_17.jpg
tropical_170.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_170.webp
tropical_171.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_171.webp
tropical_172.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_172.jpg
tropical_173.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_173.webp
tropical_174.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_174.webp
tropical_175.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_175.webp
tropical_176.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_176.webp
tropical_177.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_177.jpg
tropical_178.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_178.webp
tropical_179.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_179.webp
tropical_18.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_18.jpg
tropical_180.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_180.jpg
tropical_181.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_181.webp
tropical_182.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_182.webp
tropical_183.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_183.webp
tropical_184.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_184.webp
tropical_185.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_185.webp
tropical_186.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_186.webp
tropical_187.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_187.webp
tropical_188.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_188.webp
tropical_189.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_189.jpg
tropical_19.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_19.jpg
tropical_190.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_190.webp
tropical_191.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_191.webp
tropical_192.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_192.webp
tropical_193.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_193.webp
tropical_194.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_194.webp
tropical_195.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_195.jpg
tropical_196.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_196.webp
tropical_197.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_197.webp
tropical_198.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_198.webp
tropical_199.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_199.webp
tropical_2.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_2.jpg
tropical_20.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_20.jpg
tropical_200.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_200.webp
tropical_201.png,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_201.png
tropical_202.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_202.webp
tropical_203.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_203.webp
tropical_204.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_204.webp
tropical_205.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_205.webp
tropical_206.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_206.webp
tropical_207.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_207.webp
tropical_208.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_208.webp
tropical_209.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_209.webp
tropical_21.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_21.webp
tropical_210.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_210.jpg
tropical_211.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_211.webp
tropical_212.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_212.webp
tropical_213.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_213.webp
tropical_214.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_214.webp
tropical_215.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_215.webp
tropical_216.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_216.webp
tropical_217.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_217.webp
tropical_218.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_218.jpg
tropical_219.png,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_219.png
tropical_22.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_22.jpg
tropical_220.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_220.jpg
tropical_221.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_221.webp
tropical_222.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_222.webp
tropical_223.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_223.webp
tropical_224.png,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_224.png
tropical_225.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_225.webp
tropical_226.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_226.webp
tropical_227.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_227.jpg
tropical_228.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_228.webp
tropical_229.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_229.webp
tropical_23.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_23.webp
tropical_230.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_230.webp
tropical_231.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_231.webp
tropical_232.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_232.jpg
tropical_233.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_233.jpg
tropical_234.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_234.jpg
tropical_235.jpg,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_235.jpg
tropical_236.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_236.webp
tropical_237.webp,tropical_rainforest,val,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\val\tropical_rainforest\tropical_237.webp
